CMDLINE ns-train l3gs
CHLD 478527 9.667969 1704770648.9398
CHLD 478597 1389.152344 1704770648.9399
MEM 13591.855469 1704770649.0401
CHLD 478527 9.667969 1704770649.0488
CHLD 478597 1389.152344 1704770649.0488
MEM 13591.835938 1704770649.1491
CHLD 478527 9.667969 1704770649.1577
CHLD 478597 1389.152344 1704770649.1577
MEM 13591.835938 1704770649.2579
CHLD 478527 9.667969 1704770649.2664
CHLD 478597 1389.152344 1704770649.2664
MEM 13591.835938 1704770649.3667
CHLD 478527 9.667969 1704770649.3746
CHLD 478597 1389.152344 1704770649.3746
MEM 13591.835938 1704770649.4748
CHLD 478527 9.667969 1704770649.4825
CHLD 478597 1389.152344 1704770649.4826
MEM 13591.835938 1704770649.5829
CHLD 478527 9.667969 1704770649.5954
CHLD 478597 1389.152344 1704770649.5955
MEM 13591.835938 1704770649.6957
CHLD 478527 9.667969 1704770649.7043
CHLD 478597 1389.152344 1704770649.7044
MEM 13591.835938 1704770649.8046
CHLD 478527 9.667969 1704770649.8129
CHLD 478597 1389.152344 1704770649.8130
MEM 13591.835938 1704770649.9137
CHLD 478527 9.667969 1704770649.9361
CHLD 478597 1389.152344 1704770649.9362
MEM 13591.835938 1704770650.0365
CHLD 478527 9.667969 1704770650.0578
CHLD 478597 1389.152344 1704770650.0579
MEM 13591.835938 1704770650.1584
CHLD 478527 9.667969 1704770650.1693
CHLD 478597 1389.152344 1704770650.1694
MEM 13591.835938 1704770650.2700
CHLD 478527 9.667969 1704770650.2933
CHLD 478597 1389.152344 1704770650.2934
MEM 13591.835938 1704770650.3937
CHLD 478527 9.667969 1704770650.4024
CHLD 478597 1389.152344 1704770650.4024
MEM 13591.835938 1704770650.5027
CHLD 478527 9.667969 1704770650.5126
CHLD 478597 1389.152344 1704770650.5126
MEM 13591.816406 1704770650.6129
CHLD 478527 9.667969 1704770650.6215
CHLD 478597 1395.242188 1704770650.6215
MEM 13591.816406 1704770650.7218
CHLD 478527 9.667969 1704770650.7302
CHLD 478597 1395.242188 1704770650.7302
MEM 13591.816406 1704770650.8304
CHLD 478527 9.667969 1704770650.8385
CHLD 478597 1395.242188 1704770650.8385
MEM 13591.816406 1704770650.9387
CHLD 478527 9.667969 1704770650.9597
CHLD 478597 1395.242188 1704770650.9598
MEM 13591.816406 1704770651.0600
CHLD 478527 9.667969 1704770651.0686
CHLD 478597 1395.242188 1704770651.0686
MEM 13591.816406 1704770651.1689
CHLD 478527 9.667969 1704770651.1847
CHLD 478597 1395.242188 1704770651.1847
MEM 13591.816406 1704770651.2849
CHLD 478527 9.667969 1704770651.2927
CHLD 478597 1395.242188 1704770651.2927
MEM 13591.816406 1704770651.3931
CHLD 478527 9.667969 1704770651.4079
CHLD 478597 1395.242188 1704770651.4079
MEM 13591.816406 1704770651.5082
CHLD 478527 9.667969 1704770651.5168
CHLD 478597 1395.242188 1704770651.5168
MEM 13591.816406 1704770651.6171
CHLD 478527 9.667969 1704770651.6304
CHLD 478597 1395.242188 1704770651.6304
MEM 13591.816406 1704770651.7307
CHLD 478527 9.667969 1704770651.7401
CHLD 478597 1386.355469 1704770651.7401
MEM 13591.816406 1704770651.8405
CHLD 478527 9.667969 1704770651.8503
CHLD 478597 1386.355469 1704770651.8503
MEM 13591.816406 1704770651.9506
CHLD 478527 9.667969 1704770651.9589
CHLD 478597 1386.355469 1704770651.9589
MEM 13591.796875 1704770652.0594
CHLD 478527 9.667969 1704770652.0681
CHLD 478597 1386.355469 1704770652.0681
MEM 13591.796875 1704770652.1686
CHLD 478527 9.667969 1704770652.1901
CHLD 478597 1392.242188 1704770652.1902
MEM 13591.796875 1704770652.2906
CHLD 478527 9.667969 1704770652.3115
CHLD 478597 1392.242188 1704770652.3116
MEM 13591.796875 1704770652.4120
CHLD 478527 9.667969 1704770652.4330
CHLD 478597 1392.242188 1704770652.4331
MEM 13591.796875 1704770652.5335
CHLD 478527 9.667969 1704770652.5543
CHLD 478597 1392.242188 1704770652.5544
MEM 13591.796875 1704770652.6546
CHLD 478527 9.667969 1704770652.6626
CHLD 478597 1392.242188 1704770652.6626
MEM 13591.796875 1704770652.7630
CHLD 478527 9.667969 1704770652.7845
CHLD 478597 1392.242188 1704770652.7846
MEM 13591.796875 1704770652.8850
CHLD 478527 9.667969 1704770652.9068
CHLD 478597 1392.242188 1704770652.9068
MEM 13591.796875 1704770653.0072
CHLD 478527 9.667969 1704770653.0284
CHLD 478597 1392.242188 1704770653.0285
MEM 13591.796875 1704770653.1288
CHLD 478527 9.667969 1704770653.1379
CHLD 478597 1392.242188 1704770653.1379
MEM 13591.796875 1704770653.2384
CHLD 478527 9.667969 1704770653.2574
CHLD 478597 1392.242188 1704770653.2574
MEM 13591.796875 1704770653.3577
CHLD 478527 9.667969 1704770653.3662
CHLD 478597 1392.242188 1704770653.3662
MEM 13591.796875 1704770653.4667
CHLD 478527 9.667969 1704770653.4882
CHLD 478597 1392.242188 1704770653.4883
MEM 13591.777344 1704770653.5887
CHLD 478527 9.667969 1704770653.6102
CHLD 478597 1394.812500 1704770653.6102
MEM 13591.777344 1704770653.7106
CHLD 478527 9.667969 1704770653.7318
CHLD 478597 1394.812500 1704770653.7319
MEM 13591.777344 1704770653.8323
CHLD 478527 9.667969 1704770653.8531
CHLD 478597 1394.812500 1704770653.8532
MEM 13591.777344 1704770653.9536
CHLD 478527 9.667969 1704770653.9742
CHLD 478597 1394.812500 1704770653.9742
MEM 13591.777344 1704770654.0746
CHLD 478527 9.667969 1704770654.0840
CHLD 478597 1394.812500 1704770654.0840
MEM 13591.777344 1704770654.1845
CHLD 478527 9.667969 1704770654.2079
CHLD 478597 1394.812500 1704770654.2080
MEM 13591.777344 1704770654.3084
CHLD 478527 9.667969 1704770654.3227
CHLD 478597 1394.812500 1704770654.3227
MEM 13591.777344 1704770654.4229
CHLD 478527 9.667969 1704770654.4453
CHLD 478597 1394.812500 1704770654.4453
MEM 13591.777344 1704770654.5456
CHLD 478527 9.667969 1704770654.5546
CHLD 478597 1394.812500 1704770654.5546
MEM 13591.777344 1704770654.6550
CHLD 478527 9.667969 1704770654.6771
CHLD 478597 1394.812500 1704770654.6772
MEM 13591.777344 1704770654.7775
CHLD 478527 9.667969 1704770654.7885
CHLD 478597 1394.812500 1704770654.7886
MEM 13591.777344 1704770654.8890
CHLD 478527 9.667969 1704770654.9085
CHLD 478597 1394.812500 1704770654.9086
MEM 13591.757812 1704770655.0090
CHLD 478527 9.667969 1704770655.0306
CHLD 478597 1400.214844 1704770655.0307
MEM 13591.757812 1704770655.1311
CHLD 478527 9.667969 1704770655.1528
CHLD 478597 1400.214844 1704770655.1529
MEM 13591.757812 1704770655.2532
CHLD 478527 9.667969 1704770655.2618
CHLD 478597 1400.214844 1704770655.2618
MEM 13591.757812 1704770655.3620
CHLD 478527 9.667969 1704770655.3709
CHLD 478597 1400.214844 1704770655.3710
MEM 13591.757812 1704770655.4713
CHLD 478527 9.667969 1704770655.4920
CHLD 478597 1400.214844 1704770655.4920
MEM 13591.757812 1704770655.5925
CHLD 478527 9.667969 1704770655.6140
CHLD 478597 1400.214844 1704770655.6140
MEM 13591.757812 1704770655.7144
CHLD 478527 9.667969 1704770655.7364
CHLD 478597 1400.214844 1704770655.7365
MEM 13591.757812 1704770655.8371
CHLD 478527 9.667969 1704770655.8589
CHLD 478597 1400.214844 1704770655.8589
MEM 13591.757812 1704770655.9594
CHLD 478527 9.667969 1704770655.9801
CHLD 478597 1400.214844 1704770655.9801
MEM 13591.757812 1704770656.0806
CHLD 478527 9.667969 1704770656.1007
CHLD 478597 1400.214844 1704770656.1008
MEM 13591.757812 1704770656.2013
CHLD 478527 9.667969 1704770656.2231
CHLD 478597 1400.214844 1704770656.2232
MEM 13591.757812 1704770656.3234
CHLD 478527 9.667969 1704770656.3319
CHLD 478597 1400.214844 1704770656.3319
MEM 13591.757812 1704770656.4322
CHLD 478527 9.667969 1704770656.4468
CHLD 478597 1400.214844 1704770656.4469
MEM 13591.738281 1704770656.5473
CHLD 478527 9.667969 1704770656.5567
CHLD 478597 1403.195312 1704770656.5567
MEM 13591.738281 1704770656.6570
CHLD 478527 9.667969 1704770656.6657
CHLD 478597 1403.195312 1704770656.6657
MEM 13591.738281 1704770656.7659
CHLD 478527 9.667969 1704770656.7742
CHLD 478597 1403.195312 1704770656.7742
MEM 13591.738281 1704770656.8744
CHLD 478527 9.667969 1704770656.8824
CHLD 478597 1403.195312 1704770656.8824
MEM 13591.738281 1704770656.9826
CHLD 478527 9.667969 1704770656.9945
CHLD 478597 1403.195312 1704770656.9945
MEM 13591.738281 1704770657.0950
CHLD 478527 9.667969 1704770657.1070
CHLD 478597 1403.195312 1704770657.1070
MEM 13591.738281 1704770657.2072
CHLD 478527 9.667969 1704770657.2172
CHLD 478597 1403.195312 1704770657.2172
MEM 13591.738281 1704770657.3176
CHLD 478527 9.667969 1704770657.3263
CHLD 478597 1395.132812 1704770657.3264
MEM 13591.738281 1704770657.4266
CHLD 478527 9.667969 1704770657.4370
CHLD 478597 1395.132812 1704770657.4370
MEM 13591.738281 1704770657.5375
CHLD 478527 9.667969 1704770657.5507
CHLD 478597 1395.132812 1704770657.5507
MEM 13591.738281 1704770657.6510
CHLD 478527 9.667969 1704770657.6595
CHLD 478597 1395.132812 1704770657.6595
MEM 13591.738281 1704770657.7598
CHLD 478527 9.667969 1704770657.7685
CHLD 478597 1390.472656 1704770657.7685
MEM 13591.738281 1704770657.8690
CHLD 478527 9.667969 1704770657.8817
CHLD 478597 1390.472656 1704770657.8818
MEM 13591.718750 1704770657.9822
CHLD 478527 9.667969 1704770657.9962
CHLD 478597 1396.542969 1704770657.9962
MEM 13591.718750 1704770658.0965
CHLD 478527 9.667969 1704770658.1110
CHLD 478597 1396.542969 1704770658.1110
MEM 13591.718750 1704770658.2112
CHLD 478527 9.667969 1704770658.2194
CHLD 478597 1396.542969 1704770658.2194
MEM 13591.718750 1704770658.3197
CHLD 478527 9.667969 1704770658.3315
CHLD 478597 1396.542969 1704770658.3315
MEM 13591.718750 1704770658.4317
CHLD 478527 9.667969 1704770658.4394
CHLD 478597 1396.542969 1704770658.4394
MEM 13591.718750 1704770658.5397
CHLD 478527 9.667969 1704770658.5484
CHLD 478597 1396.542969 1704770658.5484
MEM 13591.718750 1704770658.6487
CHLD 478527 9.667969 1704770658.6572
CHLD 478597 1396.542969 1704770658.6572
MEM 13591.718750 1704770658.7575
CHLD 478527 9.667969 1704770658.7661
CHLD 478597 1396.542969 1704770658.7661
MEM 13591.718750 1704770658.8663
CHLD 478527 9.667969 1704770658.8744
CHLD 478597 1396.542969 1704770658.8745
MEM 13591.718750 1704770658.9747
CHLD 478527 9.667969 1704770658.9832
CHLD 478597 1396.542969 1704770658.9832
MEM 13591.718750 1704770659.0835
CHLD 478527 9.667969 1704770659.0948
CHLD 478597 1396.542969 1704770659.0948
MEM 13591.718750 1704770659.1952
CHLD 478527 9.667969 1704770659.2054
CHLD 478597 1396.542969 1704770659.2055
MEM 13591.718750 1704770659.3057
CHLD 478527 9.667969 1704770659.3184
CHLD 478597 1396.542969 1704770659.3185
MEM 13591.699219 1704770659.4188
CHLD 478527 9.667969 1704770659.4304
CHLD 478597 1400.109375 1704770659.4304
MEM 13591.699219 1704770659.5306
CHLD 478527 9.667969 1704770659.5424
CHLD 478597 1400.109375 1704770659.5425
MEM 13591.699219 1704770659.6429
CHLD 478527 9.667969 1704770659.6525
CHLD 478597 1400.109375 1704770659.6525
MEM 13591.699219 1704770659.7528
CHLD 478527 9.667969 1704770659.7621
CHLD 478597 1400.109375 1704770659.7621
MEM 13591.699219 1704770659.8623
CHLD 478527 9.667969 1704770659.8713
CHLD 478597 1400.109375 1704770659.8713
MEM 13591.699219 1704770659.9716
CHLD 478527 9.667969 1704770659.9867
CHLD 478597 1400.109375 1704770659.9868
MEM 13591.699219 1704770660.0870
CHLD 478527 9.667969 1704770660.1007
CHLD 478597 1400.109375 1704770660.1007
MEM 13591.699219 1704770660.2010
CHLD 478527 9.667969 1704770660.2111
CHLD 478597 1400.109375 1704770660.2111
MEM 13591.699219 1704770660.3113
CHLD 478527 9.667969 1704770660.3192
CHLD 478597 1400.109375 1704770660.3193
MEM 13591.699219 1704770660.4195
CHLD 478527 9.667969 1704770660.4308
CHLD 478597 1400.109375 1704770660.4308
MEM 13591.699219 1704770660.5311
CHLD 478527 9.667969 1704770660.5397
CHLD 478597 1400.109375 1704770660.5397
MEM 13591.699219 1704770660.6401
CHLD 478527 9.667969 1704770660.6537
CHLD 478597 1400.109375 1704770660.6537
MEM 13591.699219 1704770660.7541
CHLD 478527 9.667969 1704770660.7638
CHLD 478597 1400.109375 1704770660.7639
MEM 13591.699219 1704770660.8642
CHLD 478527 9.667969 1704770660.8747
CHLD 478597 1400.109375 1704770660.8747
MEM 13591.679688 1704770660.9751
CHLD 478527 9.667969 1704770660.9863
CHLD 478597 1404.035156 1704770660.9863
MEM 13591.679688 1704770661.0866
CHLD 478527 9.667969 1704770661.0951
CHLD 478597 1404.035156 1704770661.0952
MEM 13591.679688 1704770661.1954
CHLD 478527 9.667969 1704770661.2044
CHLD 478597 1404.035156 1704770661.2044
MEM 13591.679688 1704770661.3049
CHLD 478527 9.667969 1704770661.3279
CHLD 478597 1404.035156 1704770661.3280
MEM 13591.679688 1704770661.4285
CHLD 478527 9.667969 1704770661.4517
CHLD 478597 1404.035156 1704770661.4517
MEM 13591.679688 1704770661.5524
CHLD 478527 9.667969 1704770661.5660
CHLD 478597 1404.035156 1704770661.5660
MEM 13591.679688 1704770661.6665
CHLD 478527 9.667969 1704770661.6781
CHLD 478597 1404.035156 1704770661.6781
MEM 13591.679688 1704770661.7784
CHLD 478527 9.667969 1704770661.7896
CHLD 478597 1415.937500 1704770661.7897
MEM 13591.679688 1704770661.8901
CHLD 478527 9.667969 1704770661.9116
CHLD 478597 1415.937500 1704770661.9116
MEM 13591.679688 1704770662.0122
CHLD 478527 9.667969 1704770662.0402
CHLD 478597 1415.937500 1704770662.0403
MEM 13591.679688 1704770662.1408
CHLD 478527 9.667969 1704770662.1613
CHLD 478597 1420.578125 1704770662.1613
MEM 13591.679688 1704770662.2616
CHLD 478527 9.667969 1704770662.2706
CHLD 478597 1420.578125 1704770662.2707
MEM 13591.679688 1704770662.3710
CHLD 478527 9.667969 1704770662.3799
CHLD 478597 1420.578125 1704770662.3799
MEM 13591.679688 1704770662.4804
CHLD 478527 9.667969 1704770662.5038
CHLD 478597 1420.578125 1704770662.5039
MEM 13591.679688 1704770662.6043
CHLD 478527 9.667969 1704770662.6270
CHLD 478597 1420.578125 1704770662.6271
MEM 13591.679688 1704770662.7275
CHLD 478527 9.667969 1704770662.7505
CHLD 478597 1420.578125 1704770662.7506
MEM 13591.679688 1704770662.8511
CHLD 478527 9.667969 1704770662.8736
CHLD 478597 1420.578125 1704770662.8737
MEM 13591.679688 1704770662.9740
CHLD 478527 9.667969 1704770662.9953
CHLD 478597 1420.578125 1704770662.9953
MEM 13591.679688 1704770663.0956
CHLD 478527 9.667969 1704770663.1048
CHLD 478597 1420.578125 1704770663.1048
MEM 13591.679688 1704770663.2051
CHLD 478527 9.667969 1704770663.2140
CHLD 478597 1420.578125 1704770663.2140
MEM 13591.679688 1704770663.3143
CHLD 478527 9.667969 1704770663.3236
CHLD 478597 1420.578125 1704770663.3236
MEM 13591.679688 1704770663.4240
CHLD 478527 9.667969 1704770663.4330
CHLD 478597 1420.578125 1704770663.4331
MEM 13591.679688 1704770663.5334
CHLD 478527 9.667969 1704770663.5423
CHLD 478597 1420.578125 1704770663.5423
MEM 13591.679688 1704770663.6427
CHLD 478527 9.667969 1704770663.6517
CHLD 478597 1420.578125 1704770663.6517
MEM 13591.679688 1704770663.7520
CHLD 478527 9.667969 1704770663.7610
CHLD 478597 1420.578125 1704770663.7610
MEM 13591.679688 1704770663.8613
CHLD 478527 9.667969 1704770663.8704
CHLD 478597 1420.578125 1704770663.8704
MEM 13591.679688 1704770663.9707
CHLD 478527 9.667969 1704770663.9827
CHLD 478597 1420.578125 1704770663.9828
MEM 13591.679688 1704770664.0831
CHLD 478527 9.667969 1704770664.0917
CHLD 478597 1420.578125 1704770664.0917
MEM 13591.679688 1704770664.1921
CHLD 478527 9.667969 1704770664.2008
CHLD 478597 1420.578125 1704770664.2009
MEM 13591.679688 1704770664.3012
CHLD 478527 9.667969 1704770664.3104
CHLD 478597 1420.578125 1704770664.3104
MEM 13591.679688 1704770664.4108
CHLD 478527 9.667969 1704770664.4200
CHLD 478597 1420.578125 1704770664.4200
MEM 13591.679688 1704770664.5203
CHLD 478527 9.667969 1704770664.5298
CHLD 478597 1420.578125 1704770664.5298
MEM 13591.660156 1704770664.6302
CHLD 478527 9.667969 1704770664.6390
CHLD 478597 1414.472656 1704770664.6391
MEM 13591.660156 1704770664.7395
CHLD 478527 9.667969 1704770664.7620
CHLD 478597 1414.472656 1704770664.7620
MEM 13591.660156 1704770664.8625
CHLD 478527 9.667969 1704770664.8714
CHLD 478597 1414.472656 1704770664.8714
MEM 13591.660156 1704770664.9717
CHLD 478527 9.667969 1704770664.9808
CHLD 478597 1414.472656 1704770664.9808
MEM 13591.660156 1704770665.0813
CHLD 478527 9.667969 1704770665.0912
CHLD 478597 1414.472656 1704770665.0912
MEM 13591.660156 1704770665.1916
CHLD 478527 9.667969 1704770665.2015
CHLD 478597 1414.472656 1704770665.2015
MEM 13591.660156 1704770665.3021
CHLD 478527 9.667969 1704770665.3217
CHLD 478597 1414.472656 1704770665.3217
MEM 13591.660156 1704770665.4221
CHLD 478527 9.667969 1704770665.4312
CHLD 478597 1414.472656 1704770665.4312
MEM 13591.660156 1704770665.5315
CHLD 478527 9.667969 1704770665.5405
CHLD 478597 1414.472656 1704770665.5405
MEM 13591.660156 1704770665.6408
CHLD 478527 9.667969 1704770665.6505
CHLD 478597 1414.472656 1704770665.6505
MEM 13591.660156 1704770665.7508
CHLD 478527 9.667969 1704770665.7599
CHLD 478597 1414.472656 1704770665.7599
MEM 13591.660156 1704770665.8605
CHLD 478527 9.667969 1704770665.8716
CHLD 478597 1411.000000 1704770665.8716
MEM 13591.660156 1704770665.9719
CHLD 478527 9.667969 1704770665.9815
CHLD 478597 1411.000000 1704770665.9816
MEM 13591.660156 1704770666.0819
CHLD 478527 9.667969 1704770666.0907
CHLD 478597 1411.000000 1704770666.0907
MEM 13591.660156 1704770666.1910
CHLD 478527 9.667969 1704770666.2002
CHLD 478597 1411.000000 1704770666.2002
MEM 13591.660156 1704770666.3005
CHLD 478527 9.667969 1704770666.3096
CHLD 478597 1411.000000 1704770666.3096
MEM 13591.660156 1704770666.4099
CHLD 478527 9.667969 1704770666.4230
CHLD 478597 1411.000000 1704770666.4230
MEM 13591.660156 1704770666.5235
CHLD 478527 9.667969 1704770666.5355
CHLD 478597 1411.000000 1704770666.5355
MEM 13591.660156 1704770666.6358
CHLD 478527 9.667969 1704770666.6450
CHLD 478597 1411.000000 1704770666.6450
MEM 13591.660156 1704770666.7453
CHLD 478527 9.667969 1704770666.7544
CHLD 478597 1411.000000 1704770666.7545
MEM 13591.660156 1704770666.8549
CHLD 478527 9.667969 1704770666.8644
CHLD 478597 1411.000000 1704770666.8645
MEM 13591.660156 1704770666.9648
CHLD 478527 9.667969 1704770666.9763
CHLD 478597 1411.000000 1704770666.9764
MEM 13591.660156 1704770667.0768
CHLD 478527 9.667969 1704770667.0868
CHLD 478597 1411.000000 1704770667.0868
MEM 13591.660156 1704770667.1874
CHLD 478527 9.667969 1704770667.2101
CHLD 478597 1411.000000 1704770667.2102
MEM 13591.660156 1704770667.3106
CHLD 478527 9.667969 1704770667.3188
CHLD 478597 1411.000000 1704770667.3188
MEM 13591.660156 1704770667.4192
CHLD 478527 9.667969 1704770667.4281
CHLD 478597 1411.000000 1704770667.4281
MEM 13591.660156 1704770667.5285
CHLD 478527 9.667969 1704770667.5374
CHLD 478597 1411.000000 1704770667.5374
MEM 13591.660156 1704770667.6377
CHLD 478527 9.667969 1704770667.6465
CHLD 478597 1411.000000 1704770667.6465
MEM 13591.660156 1704770667.7468
CHLD 478527 9.667969 1704770667.7557
CHLD 478597 1411.000000 1704770667.7558
MEM 13591.660156 1704770667.8561
CHLD 478527 9.667969 1704770667.8651
CHLD 478597 1411.000000 1704770667.8651
MEM 13591.660156 1704770667.9655
CHLD 478527 9.667969 1704770667.9762
CHLD 478597 1411.000000 1704770667.9762
MEM 13591.660156 1704770668.0765
CHLD 478527 9.667969 1704770668.0854
CHLD 478597 1411.000000 1704770668.0855
MEM 13591.640625 1704770668.1858
CHLD 478527 9.667969 1704770668.1975
CHLD 478597 1415.593750 1704770668.1975
MEM 13591.640625 1704770668.2978
CHLD 478527 9.667969 1704770668.3065
CHLD 478597 1415.593750 1704770668.3065
MEM 13591.640625 1704770668.4069
CHLD 478527 9.667969 1704770668.4155
CHLD 478597 1415.593750 1704770668.4156
MEM 13591.640625 1704770668.5159
CHLD 478527 9.667969 1704770668.5246
CHLD 478597 1415.593750 1704770668.5246
MEM 13591.640625 1704770668.6249
CHLD 478527 9.667969 1704770668.6338
CHLD 478597 1415.593750 1704770668.6339
MEM 13591.640625 1704770668.7342
CHLD 478527 9.667969 1704770668.7436
CHLD 478597 1415.593750 1704770668.7436
MEM 13591.640625 1704770668.8440
CHLD 478527 9.667969 1704770668.8530
CHLD 478597 1415.593750 1704770668.8530
MEM 13591.640625 1704770668.9533
CHLD 478527 9.667969 1704770668.9619
CHLD 478597 1415.593750 1704770668.9619
MEM 13591.640625 1704770669.0623
CHLD 478527 9.667969 1704770669.0711
CHLD 478597 1415.593750 1704770669.0711
MEM 13591.640625 1704770669.1714
CHLD 478527 9.667969 1704770669.1805
CHLD 478597 1415.593750 1704770669.1805
MEM 13591.640625 1704770669.2811
CHLD 478527 9.667969 1704770669.3045
CHLD 478597 1415.593750 1704770669.3046
MEM 13591.640625 1704770669.4051
CHLD 478527 9.667969 1704770669.4271
CHLD 478597 1415.593750 1704770669.4272
MEM 13591.640625 1704770669.5277
CHLD 478527 9.667969 1704770669.5520
CHLD 478597 1415.593750 1704770669.5521
MEM 13591.640625 1704770669.6524
CHLD 478527 9.667969 1704770669.6627
CHLD 478597 1415.593750 1704770669.6627
MEM 13591.750000 1704770669.7632
CHLD 478527 9.667969 1704770669.7861
CHLD 478597 1420.675781 1704770669.7862
MEM 13591.750000 1704770669.8866
CHLD 478527 9.667969 1704770669.9083
CHLD 478597 1420.675781 1704770669.9083
MEM 13591.750000 1704770670.0087
CHLD 478527 9.667969 1704770670.0300
CHLD 478597 1420.675781 1704770670.0301
MEM 13591.750000 1704770670.1305
CHLD 478527 9.667969 1704770670.1544
CHLD 478597 1420.675781 1704770670.1544
MEM 13591.750000 1704770670.2549
CHLD 478527 9.667969 1704770670.2770
CHLD 478597 1420.675781 1704770670.2770
MEM 13591.750000 1704770670.3775
CHLD 478527 9.667969 1704770670.3991
CHLD 478597 1420.675781 1704770670.3991
MEM 13591.750000 1704770670.4995
CHLD 478527 9.667969 1704770670.5210
CHLD 478597 1429.785156 1704770670.5210
MEM 13591.750000 1704770670.6213
CHLD 478527 9.667969 1704770670.6300
CHLD 478597 1429.785156 1704770670.6300
MEM 13591.750000 1704770670.7303
CHLD 478527 9.667969 1704770670.7395
CHLD 478597 1429.785156 1704770670.7395
MEM 13591.750000 1704770670.8398
CHLD 478527 9.667969 1704770670.8486
CHLD 478597 1434.425781 1704770670.8486
MEM 13591.750000 1704770670.9489
CHLD 478527 9.667969 1704770670.9575
CHLD 478597 1434.425781 1704770670.9576
MEM 13591.750000 1704770671.0579
CHLD 478527 9.667969 1704770671.0702
CHLD 478597 1434.425781 1704770671.0703
MEM 13591.859375 1704770671.1710
CHLD 478527 9.667969 1704770671.1949
CHLD 478597 1437.136719 1704770671.1949
MEM 13591.859375 1704770671.2953
CHLD 478527 9.667969 1704770671.3059
CHLD 478597 1437.136719 1704770671.3060
MEM 13591.859375 1704770671.4062
CHLD 478527 9.667969 1704770671.4175
CHLD 478597 1437.136719 1704770671.4175
MEM 13591.859375 1704770671.5178
CHLD 478527 9.667969 1704770671.5390
CHLD 478597 1437.136719 1704770671.5390
MEM 13591.859375 1704770671.6394
CHLD 478527 9.667969 1704770671.6608
CHLD 478597 1437.136719 1704770671.6609
MEM 13591.859375 1704770671.7611
CHLD 478527 9.667969 1704770671.7696
CHLD 478597 1437.136719 1704770671.7696
MEM 13591.343750 1704770671.8699
CHLD 478527 9.667969 1704770671.8917
CHLD 478597 1445.441406 1704770671.8918
MEM 13591.343750 1704770671.9921
CHLD 478527 9.667969 1704770672.0158
CHLD 478597 1445.441406 1704770672.0158
MEM 13591.343750 1704770672.1163
CHLD 478527 9.667969 1704770672.1391
CHLD 478597 1445.441406 1704770672.1392
MEM 13591.343750 1704770672.2397
CHLD 478527 9.667969 1704770672.2612
CHLD 478597 1443.992188 1704770672.2613
MEM 13591.335938 1704770672.3616
CHLD 478527 9.667969 1704770672.3755
CHLD 478597 1442.945312 1704770672.3755
MEM 13591.335938 1704770672.4758
CHLD 478527 9.667969 1704770672.4917
CHLD 478597 1442.945312 1704770672.4917
MEM 13591.445312 1704770672.5920
CHLD 478527 9.667969 1704770672.6007
CHLD 478597 1445.175781 1704770672.6007
MEM 13591.445312 1704770672.7009
CHLD 478527 9.667969 1704770672.7094
CHLD 478597 1445.175781 1704770672.7094
MEM 13591.445312 1704770672.8097
CHLD 478527 9.667969 1704770672.8181
CHLD 478597 1445.175781 1704770672.8182
MEM 13591.445312 1704770672.9185
CHLD 478527 9.667969 1704770672.9303
CHLD 478597 1445.175781 1704770672.9303
MEM 13591.445312 1704770673.0305
CHLD 478527 9.667969 1704770673.0382
CHLD 478597 1445.175781 1704770673.0382
MEM 13591.445312 1704770673.1386
CHLD 478527 9.667969 1704770673.1474
CHLD 478597 1445.175781 1704770673.1474
MEM 13591.445312 1704770673.2476
CHLD 478527 9.667969 1704770673.2559
CHLD 478597 1445.175781 1704770673.2559
MEM 13591.445312 1704770673.3562
CHLD 478527 9.667969 1704770673.3713
CHLD 478597 1445.175781 1704770673.3713
MEM 13591.445312 1704770673.4716
CHLD 478527 9.667969 1704770673.4799
CHLD 478597 1445.175781 1704770673.4799
MEM 13591.445312 1704770673.5802
CHLD 478527 9.667969 1704770673.5887
CHLD 478597 1445.175781 1704770673.5887
MEM 13591.445312 1704770673.6891
CHLD 478527 9.667969 1704770673.6978
CHLD 478597 1445.175781 1704770673.6978
MEM 13591.445312 1704770673.7981
CHLD 478527 9.667969 1704770673.8068
CHLD 478597 1445.175781 1704770673.8068
MEM 13591.445312 1704770673.9071
CHLD 478527 9.667969 1704770673.9173
CHLD 478597 1445.175781 1704770673.9173
MEM 13591.445312 1704770674.0176
CHLD 478527 9.667969 1704770674.0263
CHLD 478597 1445.175781 1704770674.0264
MEM 13591.425781 1704770674.1266
CHLD 478527 9.667969 1704770674.1385
CHLD 478597 1449.421875 1704770674.1386
MEM 13591.425781 1704770674.2388
CHLD 478527 9.667969 1704770674.2476
CHLD 478597 1449.421875 1704770674.2476
MEM 13591.425781 1704770674.3478
CHLD 478527 9.667969 1704770674.3634
CHLD 478597 1449.421875 1704770674.3634
MEM 13591.425781 1704770674.4636
CHLD 478527 9.667969 1704770674.4713
CHLD 478597 1449.421875 1704770674.4714
MEM 13591.425781 1704770674.5716
CHLD 478527 9.667969 1704770674.5814
CHLD 478597 1449.421875 1704770674.5815
MEM 13591.425781 1704770674.6818
CHLD 478527 9.667969 1704770674.6904
CHLD 478597 1449.421875 1704770674.6905
MEM 13591.425781 1704770674.7909
CHLD 478527 9.667969 1704770674.8021
CHLD 478597 1449.421875 1704770674.8022
MEM 13591.425781 1704770674.9025
